Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-03-28,772,AMS,ICN,CABIN0C,105
KL,855,2024-03-28,772,AMS,ICN,CABIN0D,55
KL,855,2024-03-28,772,AMS,ICN,CABIN0A,33
KL,855,2024-03-28,772,AMS,ICN,CABIN0E,68
KL,855,2024-03-28,772,AMS,ICN,CABIN0B,34
