Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-02-09,772,AMS,ICN,CABIN0D,56
KL,855,2024-02-09,772,AMS,ICN,CABIN0E,71
KL,855,2024-02-09,772,AMS,ICN,CABIN0B,35
KL,855,2024-02-09,772,AMS,ICN,CABIN0A,22
KL,855,2024-02-09,772,AMS,ICN,CABIN0C,106
