Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,601,2024-02-08,772,AMS,LAX,CABIN0E,69
KL,601,2024-02-08,772,AMS,LAX,CABIN0A,33
KL,601,2024-02-08,772,AMS,LAX,CABIN0D,54
KL,601,2024-02-08,772,AMS,LAX,CABIN0C,95
KL,601,2024-02-08,772,AMS,LAX,CABIN0B,31
