Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,603,2024-04-01,781,AMS,LAX,CABIN0A,42
KL,603,2024-04-01,781,AMS,LAX,CABIN0D,79
KL,603,2024-04-01,781,AMS,LAX,CABIN0C,65
KL,603,2024-04-01,781,AMS,LAX,CABIN0B,39
KL,603,2024-04-01,781,AMS,LAX,CABIN0E,74
