FlightLoadId,FlightLegDepartureKey,DeadloadStatus,DeadloadOrigin,DeadloadDestination,Weight,WeightUnit,DeadloadType,DeadloadSubType,NumberOfItemsInUld,LoadType,SerialNumber,UldGrossWeight,UldTareWeight,ModTime,Hold,LoadLocation,Deck,LoadId,DeadloadId,SpecialCargoId,SpecialHandlingCode
2024-03-30|AMS|KL|0855||2024-03-30|D|155843343|163700832,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,568,KG,B,F,32.0,ULD,AKE70154KL,821.0,57.0,31-3-2024 04:27:23,AFT,42R,L,155843343,163700832,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843343|163700833,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,180,KG,D,,10.0,ULD,AKE70154KL,821.0,57.0,31-3-2024 04:27:23,AFT,42R,L,155843343,163700833,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843343|163700834,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,16,KG,B,Y,1.0,ULD,AKE70154KL,821.0,57.0,31-3-2024 04:27:23,AFT,42R,L,155843343,163700834,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843344|163700839,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,266,KG,B,T,16.0,ULD,AKE70015KL,323.0,57.0,31-3-2024 04:27:23,AFT,44L,L,155843344,163700839,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843345|163700826,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,705,KG,B,Y,44.0,ULD,AKE95686KL,780.0,57.0,31-3-2024 04:27:23,AFT,41L,L,155843345,163700826,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843345|163700827,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,18,KG,B,B,1.0,ULD,AKE95686KL,780.0,57.0,31-3-2024 04:27:23,AFT,41L,L,155843345,163700827,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843346|163700828,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,673,KG,B,Y,42.0,ULD,AKE97401KL,803.0,57.0,31-3-2024 04:27:23,AFT,41R,L,155843346,163700828,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843346|163700829,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,73,KG,B,B,4.0,ULD,AKE97401KL,803.0,57.0,31-3-2024 04:27:23,AFT,41R,L,155843346,163700829,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843347|163700835,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,480,KG,B,Y,30.0,ULD,AKE97658KL,537.0,57.0,31-3-2024 04:27:23,AFT,43L,L,155843347,163700835,,
2024-03-30|AMS|KL|0855||2024-03-30|D|155843348|163700836,2024-03-30|KL|0855||AMS,ACTIVE,AMS,ICN,16,KG,B,T,1.0,ULD,AKE70259KL,714.0,57.0,31-3-2024 04:27:23,AFT,43R,L,155843348,163700836,,
