Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,871,2024-04-01,77W,AMS,DEL,CABIN0C,18
KL,871,2024-04-01,77W,AMS,DEL,CABIN0B,16
KL,871,2024-04-01,77W,AMS,DEL,CABIN0D,51
KL,871,2024-04-01,77W,AMS,DEL,CABIN0A,31
KL,871,2024-04-01,77W,AMS,DEL,CABIN0E,55
KL,871,2024-04-01,77W,AMS,DEL,CABIN0F,56
KL,871,2024-04-01,77W,AMS,DEL,CABIN0G,54
