Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,2024-03-12,77W,AMS,SIN,CABIN0C,37
KL,835,2024-03-12,77W,AMS,SIN,CABIN0B,13
KL,835,2024-03-12,77W,AMS,SIN,CABIN0E,17
KL,835,2024-03-12,77W,AMS,SIN,CABIN0A,20
KL,835,2024-03-12,77W,AMS,SIN,JUMPSEAT,3
KL,835,2024-03-12,77W,AMS,SIN,CABIN0F,17
KL,835,2024-03-12,77W,AMS,SIN,CABIN0G,27
KL,835,2024-03-12,77W,AMS,SIN,CABIN0D,58
