ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
AKE96970KL,0,7400502913,1,1.0,M21,1,7.0,"0,01",RTM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:09:06,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
PMC63794AF,0,7400519724,1,1.0,M21,3,3.0,"0,03",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 18:04:38,PM04,VG2/3,VG2/3,PMC63794AF,3.0,False,True,False
AKE96970KL,0,7400541995,1,1.0,M21,3,5.0,"0,03",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:12:37,PM02,VG2/3,VG2/3,AKE96970KL,3.0,False,True,False
PMC93593DL,1,7400542242,1,,R21,5,1429.0,"8,82",HAM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,,,,,PMC93593DL,,True,False,False
PAG10719AF,0,7400563054,1,1.0,R21,1,33.0,"0,67",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 16:03:11,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
PAG10719AF,0,7400881926,1,1.0,M21,7,23.0,"0,25",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 16:37:11,PM04,VG2/3,VG2/3,PAG10719AF,7.0,False,True,False
AKE96422KL,0,7400908574,1,1.0,M21,1,0.4,"0,01",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:33:37,PM04,VG2/3,VG2/3,AKE96422KL,1.0,False,True,False
PMC63794AF,0,7401405445,1,1.0,S23,1,350.0,"1,79",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:33:13,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
PMC75274AF,1,7401418266,1,,S23,54,1434.0,"3,46",OSL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,,,,,PMC75274AF,,True,False,False
PMC63794AF,0,7401426364,1,1.0,R21,1,125.0,"0,81",LCJ,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 18:05:53,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
PAG10719AF,0,7401449663,1,1.0,R21,7,1428.5,"3,17",BRE,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:44:40,PM04,VG2/3,VG2/3,PAG10719AF,2.0,False,True,False
PAG10719AF,0,7401449663,1,2.0,R21,7,1428.5,"3,17",BRE,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:44:40,PM04,VG2/3,VG2/3,PAG10719AF,2.0,False,True,False
PAG15158KL,0,7401449663,1,3.0,R21,7,1428.5,"3,17",BRE,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:44:16,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
PAG10719AF,0,7401449663,1,4.0,R21,7,1428.5,"3,17",BRE,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:44:40,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
PAG10719AF,0,7401449663,1,5.0,R21,7,1428.5,"3,17",BRE,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:44:40,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
PMC63794AF,0,7401449851,1,1.0,R21,1,157.9,"0,75",ATL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 18:06:45,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
AKE95957KL,0,7401451446,1,1.0,R21,1,113.0,"0,33",GOT,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 18:09:13,PM03,VG2/3,VG2/3,AKE95957KL,1.0,False,True,False
PAG10719AF,0,7401452371,1,1.0,R21,3,204.0,"0,87",BLL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:55:15,PM04,VG2/3,VG2/3,PAG10719AF,2.0,False,True,False
PAG15158KL,0,7401452371,1,2.0,R21,3,204.0,"0,87",BLL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:05:46,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
PMC63794AF,0,7401459931,1,1.0,S23,4,1122.0,"4,31",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:33:19,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
PMC63794AF,0,7401459931,1,2.0,S23,4,1122.0,"4,31",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:33:19,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
PMC63794AF,0,7401459931,1,3.0,S23,4,1122.0,"4,31",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:33:19,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
PMC63794AF,0,7401459931,1,4.0,S23,4,1122.0,"4,31",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:33:19,PM04,VG2/3,VG2/3,PMC63794AF,1.0,False,True,False
AKE96970KL,0,7401460314,1,1.0,M21,1,1.0,"0,01",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:05:55,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
AKE96970KL,0,7401460373,1,1.0,M21,1,25.5,"0,08",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:04:29,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
AKE96422KL,0,7401460675,1,1.0,R21,1,114.0,"0,34",HAM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:35:33,PM04,VG2/3,VG2/3,AKE96422KL,1.0,False,True,False
AKE96422KL,0,7401460701,1,1.0,R21,8,109.5,"0,26",HAJ,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:28:44,PM04,VG2/3,VG2/3,AKE96422KL,8.0,False,True,False
AKE96970KL,0,7401460804,1,1.0,R21,1,63.0,"0,62",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:03:16,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
AKE96970KL,0,7401465052,1,1.0,M21,1,1.0,"0,01",YYZ,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:04:36,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
AKE97413KL,1,7461171132,1,,S23,24,335.0,"2,31",QFA,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,,,,,AKE97413KL,,True,False,False
PMC20079MP,3,7461196446,1,,S23,31,498.0,"2,99",QFA,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,,,,,PMC20079MP,,True,False,False
PMC20079MP,3,7461198410,1,,S23,34,467.0,"3,03",QFA,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,,,,,PMC20079MP,,True,False,False
PAG10719AF,0,7461583060,1,1.0,R21,1,74.0,"0,73",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:45:30,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
PMC64844AF,0,7461583314,1,1.0,M21,1,4.0,"0,05",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:20:35,PM04,VG2/3,VG2/3,PMC64844AF,1.0,False,True,False
AKE96786KL,0,7462375235,1,1.0,R21,2,244.0,2,BLL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:42:16,PM03,VG2/3,VG2/3,AKE96786KL,1.0,False,True,False
AKE97134KL,0,7462375235,1,2.0,R21,2,244.0,2,BLL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 18:07:20,PM02,VG2/3,VG2/3,AKE97134KL,1.0,False,True,False
AKE96970KL,0,7462619362,1,1.0,R21,1,120.6,"0,19",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:07:04,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
PAG15158KL,0,7463150006,1,1.0,M21,1,0.4,"0,01",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 16:35:36,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
AKE96422KL,0,7463715304,1,1.0,M25,1,45.0,"0,24",BGO,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:33:51,PM04,VG2/3,VG2/3,AKE96422KL,1.0,False,True,False
AKE96970KL,0,7463833405,1,1.0,M25,2,60.5,"0,85",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:02:50,PM02,VG2/3,VG2/3,AKE96970KL,2.0,False,True,False
AKE96422KL,0,7463986322,1,1.0,R21,7,121.8,"0,96",CGN,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:28:54,PM04,VG2/3,VG2/3,AKE96422KL,4.0,False,True,False
AKE96422KL,0,7463986322,1,2.0,R21,7,121.8,"0,96",CGN,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:28:54,PM04,VG2/3,VG2/3,AKE96422KL,3.0,False,True,False
PAG10719AF,0,7464072665,1,1.0,R21,11,292.5,"1,8",RTM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:53:07,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
PAG10719AF,0,7464072665,1,2.0,R21,11,292.5,"1,8",RTM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:53:07,PM04,VG2/3,VG2/3,PAG10719AF,10.0,False,True,False
PAG15158KL,0,7464157413,1,1.0,R21,1,195.0,"0,77",HAM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:15:18,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
AKE96970KL,0,7464687195,1,1.0,M21,1,18.4,"0,08",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:08:05,PM02,VG2/3,VG2/3,AKE96970KL,1.0,False,True,False
PMC20079MP,3,7464704474,1,,S23,12,143.0,"0,86",QFA,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,,,,,PMC20079MP,,True,False,False
PAG15158KL,0,7464806512,1,1.0,R21,3,75.5,"0,98",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:24:51,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
PAG15158KL,0,7464806512,1,2.0,R21,3,75.5,"0,98",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:24:51,PM03,VG2/3,VG2/3,PAG15158KL,2.0,False,True,False
PAG15158KL,0,7464878520,1,1.0,R21,3,67.0,"0,2",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:33:48,PM03,VG2/3,VG2/3,PAG15158KL,3.0,False,True,False
PMC64844AF,0,7464916740,1,1.0,M25,6,635.0,"3,81",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:10:40,PM03,VG2/3,VG2/3,PMC64844AF,2.0,False,True,False
PMC64844AF,0,7464916740,1,2.0,M25,6,635.0,"3,81",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:10:40,PM03,VG2/3,VG2/3,PMC64844AF,2.0,False,True,False
PMC64844AF,0,7464916740,1,3.0,M25,6,635.0,"3,81",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:10:40,PM03,VG2/3,VG2/3,PMC64844AF,2.0,False,True,False
AKE96422KL,0,7464946943,1,1.0,R21,6,218.0,"1,13",HAM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:37:43,PM04,VG2/3,VG2/3,AKE96422KL,1.0,False,True,False
PAG15158KL,0,7464946943,1,2.0,R21,6,218.0,"1,13",HAM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:02:37,PM03,VG2/3,VG2/3,PAG15158KL,5.0,False,True,False
AKE96970KL,0,7464972585,1,1.0,C01,6,159.3,"0,64",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 10:11:31,PM02,VG2/3,VG2/3,AKE96970KL,6.0,False,True,False
PMC64844AF,0,7464973031,1,1.0,R21,1,495.0,"6,58",AMS,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 17:10:05,PM03,VG2/3,VG2/3,PMC64844AF,1.0,False,True,False
PAG10719AF,0,7465076815,1,1.0,R21,1,94.0,"0,21",CPH,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:55:23,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
AKE96786KL,0,7465099403,1,1.0,C01,2,116.0,"1,37",BLL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 14:45:52,PM03,VG2/3,VG2/3,AKE96786KL,1.0,False,True,False
PAG15158KL,0,7465099403,1,2.0,C01,2,116.0,"1,37",BLL,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:31:58,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
PAG15158KL,0,7465119585,1,1.0,M21,1,15.7,"0,11",MUC,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 16:34:05,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
PAG10719AF,0,7465119644,1,1.0,M21,1,15.7,"0,06",MUC,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 16:32:12,PM04,VG2/3,VG2/3,PAG10719AF,1.0,False,True,False
PAG15158KL,0,7465119655,1,1.0,M21,1,11.8,"0,12",MUC,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 16:34:13,PM03,VG2/3,VG2/3,PAG15158KL,1.0,False,True,False
PAG15158KL,0,7465126946,1,1.0,R21,3,202.0,"1,69",HAM,SIN,KL,835,KL0835,2024-03-29,29-3-2024 21:23:00,29-3-2024 21:10:00,Aircraft,29-3-2024 15:20:31,PM03,VG2/3,VG2/3,PAG15158KL,2.0,False,True,False
