Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,879,2024-01-28,789,AMS,BLR,CABIN0B,39
KL,879,2024-01-28,789,AMS,BLR,CABIN0D,72
KL,879,2024-01-28,789,AMS,BLR,CABIN0C,70
KL,879,2024-01-28,789,AMS,BLR,CABIN0E,61
KL,879,2024-01-28,789,AMS,BLR,CABIN0A,30
