Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-01-14,772,AMS,ICN,CABIN0E,54
KL,855,2024-01-14,772,AMS,ICN,CABIN0D,48
KL,855,2024-01-14,772,AMS,ICN,CABIN0A,27
KL,855,2024-01-14,772,AMS,ICN,CABIN0C,56
KL,855,2024-01-14,772,AMS,ICN,CABIN0B,20
