ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PMC69340AF,0,7400674354,1,,S23,161,4291.0,"9,92",AMS,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,PMC69340AF,,True,False,False
PAG12611AF,1,7461665936,1,1.0,R21,2,505.0,"2,5",LJU,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,7/1/2024 6:33,PG04,VG2/3,VG2/3,PAG12611AF,1.0,False,True,False
PAG12611AF,1,7461665936,1,2.0,R21,2,505.0,"2,5",LJU,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,7/1/2024 6:33,PG04,VG2/3,VG2/3,PAG12611AF,1.0,False,True,False
PMC04119DL,2,7462999090,1,,S23,105,830.0,"5,99",QFA,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,PMC04119DL,,True,False,False
PAG12611AF,1,7462999090,1,,S23,105,830.0,"5,99",QFA,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,PAG12611AF,,True,False,False
PMC04119DL,2,7462999101,1,,S23,129,682.0,"6,8",QFA,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,PMC04119DL,,True,False,False
PMC98582DL,1,7463000700,1,,S23,12,4800.0,"19,44",QFA,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,PMC98582DL,,True,False,False
PMC97369DL,1,7463000700,1,,S23,12,4800.0,"19,44",QFA,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,PMC97369DL,,True,False,False
PMC65197AF,0,7463404655,1,,S76,5,697.0,10,AMS,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,6/1/2024 18:15,SPD,Unknown,Unknown,PMC65197AF,,False,False,False
PAG12611AF,1,7463533304,1,1.0,M21,6,43.3,"0,26",AMS,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,7/1/2024 6:36,PG04,VG2/3,VG2/3,PAG12611AF,6.0,False,True,False
AKE97570KL,1,7463631131,1,,S23,71,270.0,"1,16",JRO,LAX,KL,601,KL0601,2024-01-07,7/1/2024 9:48,7/1/2024 9:50,Aircraft,,,,,AKE97570KL,,True,False,False
