Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,601,2024-02-23,789,AMS,LAX,CABIN0D,64
KL,601,2024-02-23,789,AMS,LAX,CABIN0A,30
KL,601,2024-02-23,789,AMS,LAX,CABIN0E,52
KL,601,2024-02-23,789,AMS,LAX,CABIN0B,37
KL,601,2024-02-23,789,AMS,LAX,CABIN0C,46
