ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PMC69448AF,0,5706672735,1,1.0,R21,2,392.0,"1,82",HAJ,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:28:44,PL03,VG2/3,VG2/3,PMC69448AF,1.0,False,True,False
PMC69448AF,0,5706672735,1,2.0,R21,2,392.0,"1,82",HAJ,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:32:01,PL03,VG2/3,VG2/3,PMC69448AF,1.0,False,True,False
PMC73761AF,5,5706720265,1,,R21,2,1090.0,"2,9",FRA,LRD,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,,,,,PMC73761AF,,True,False,False
PMC69455AF,0,5749472522,1,1.0,C01,3,85.0,"0,18",ATH,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:11:48,PL04,VG2/3,VG2/3,PMC69455AF,3.0,False,True,False
PMC69448AF,0,5749783941,1,1.0,R21,1,695.0,"1,08",MAA,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:30:38,PL03,VG2/3,VG2/3,PMC69448AF,1.0,False,True,False
PMC69448AF,0,5749820330,1,1.0,R21,1,211.0,"0,26",BLR,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:36:26,PL03,VG2/3,VG2/3,PMC69448AF,1.0,False,True,False
PMC73761AF,5,7400702881,1,1.0,R21,1,34.0,"0,48",BRU,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 22:38:09,PL01,VG2/3,VG2/3,PMC73761AF,1.0,False,True,False
PMC69455AF,0,7400735873,1,1.0,M21,1,18.0,"0,2",BLL,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:11:57,PL04,VG2/3,VG2/3,PMC69455AF,1.0,False,True,False
PMC69448AF,0,7400755005,1,1.0,R21,10,97.0,"0,26",AMS,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:51:36,PL03,VG2/3,VG2/3,PMC69448AF,10.0,False,True,False
PMC69448AF,0,7401053032,1,1.0,R21,1,386.0,"0,62",BIO,IAH,KL,661,KL0661,2024-01-19,19-1-2024 10:55:00,19-1-2024 10:05:00,Aircraft,18-1-2024 23:43:19,PL03,VG2/3,VG2/3,PMC69448AF,1.0,False,True,False
