ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PMC66525AF,10,5747648263,1,1.0,M25,1,8.0,"0,03",ATH,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:44:57,PL01,VG2/3,VG2/3,PMC66525AF,1.0,False,True,False
PMC66525AF,10,5749260816,1,1.0,M21,4,13.3,"0,08",AMS,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:44:51,PL01,VG2/3,VG2/3,PMC66525AF,4.0,False,True,False
PMC22458MP,1,5749628272,1,,C01,10,4138.0,"17,68",BLR,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,,,,,PMC22458MP,,True,False,False
PMC29139KL,6,5749628272,1,,C01,10,4138.0,"17,68",BLR,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,,,,,PMC29139KL,,True,False,False
PMC66525AF,10,5749758774,1,,R21,2,1871.0,"3,76",BOM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,,,,,PMC66525AF,,True,False,False
AAP60164KL,0,5749758774,1,,R21,2,1871.0,"3,76",BOM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:22:33,PL01,VG2/3,VG2/3,AAP60164KL,,False,True,False
AAP60164KL,0,5750081356,1,1.0,R21,2,342.0,"1,01",BLL,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:25:37,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
AKE28586DL,0,5750081356,1,2.0,R21,2,342.0,"1,01",BLL,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 07:30:10,PL04,VG2/3,VG2/3,AKE28586DL,1.0,False,True,False
AAP60164KL,0,5750219466,1,1.0,R21,1,260.0,"0,39",BLR,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:33:42,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
AKE30359DL,0,7401234203,1,3.0,R21,4,709.0,"4,25",BOM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 07:15:47,PL01,VG2/3,VG2/3,AKE30359DL,1.0,False,True,False
AKE30359DL,0,7401234203,1,2.0,R21,4,709.0,"4,25",BOM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 07:15:47,PL01,VG2/3,VG2/3,AKE30359DL,2.0,False,True,False
AAP60164KL,0,7401234203,1,1.0,R21,4,709.0,"4,25",BOM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:26:59,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
PMC29139KL,6,7401252134,1,1.0,R21,8,65.0,"0,39",AMS,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 01:53:59,PK04,VG2/3,VG2/3,PMC29139KL,8.0,False,True,False
PMC66525AF,10,7401257045,1,1.0,M21,7,23.0,"0,14",AMS,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:42:43,PL01,VG2/3,VG2/3,PMC66525AF,7.0,False,True,False
AAP60164KL,0,7401258972,1,1.0,R21,1,137.2,"0,29",FRA,ELP,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:35:06,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
PMC66525AF,10,7401261002,1,1.0,M25,2,629.8,"3,78",BRU,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:40:43,PL01,VG2/3,VG2/3,PMC66525AF,1.0,False,True,False
PMC66525AF,10,7401261002,1,2.0,M25,2,629.8,"3,78",BRU,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:40:43,PL01,VG2/3,VG2/3,PMC66525AF,1.0,False,True,False
AAP60164KL,0,7401264653,1,1.0,M25,2,436.0,"2,62",AMS,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:25:25,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
AAP60164KL,0,7401264653,1,2.0,M25,2,436.0,"2,62",AMS,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:25:25,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
PMC29139KL,6,7401267232,1,1.0,M25,2,83.5,"0,5",RTM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 01:45:03,PK04,VG2/3,VG2/3,PMC29139KL,2.0,False,True,False
AKE30324DL,0,7401275444,1,1.0,R21,1,67.0,"0,4",RTM,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 07:05:33,PL01,VG2/3,VG2/3,AKE30324DL,1.0,False,True,False
AKE30324DL,0,7436531025,1,1.0,M25,1,467.0,"1,05",VIE,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 07:05:10,PL01,VG2/3,VG2/3,AKE30324DL,1.0,False,True,False
PMC29139KL,6,7450628211,1,1.0,R21,2,24.0,"0,14",ABZ,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 01:51:21,PK04,VG2/3,VG2/3,PMC29139KL,2.0,False,True,False
PMC93855DL,1,7458158553,1,,R21,5,2648.0,"4,8",DUS,LRD,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,,,,,PMC93855DL,,True,False,False
PMC23862KL,3,7461384142,1,,M25,7,4762.0,"11,74",DEL,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,,,,,PMC23862KL,,True,False,False
AAP60164KL,0,7462160103,1,1.0,R21,3,433.0,"1,67",BKK,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:23:52,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
AAP60164KL,0,7462160103,1,2.0,R21,3,433.0,"1,67",BKK,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:23:52,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
AAP60164KL,0,7462160103,1,3.0,R21,3,433.0,"1,67",BKK,IAH,KL,661,KL0661,2024-02-23,23-2-2024 10:11:00,23-2-2024 10:05:00,Aircraft,23-2-2024 06:29:04,PL01,VG2/3,VG2/3,AAP60164KL,1.0,False,True,False
