FlightLoadId,FlightLegDepartureKey,DeadloadStatus,DeadloadOrigin,DeadloadDestination,Weight,WeightUnit,DeadloadType,DeadloadSubType,NumberOfItemsInUld,LoadType,SerialNumber,UldGrossWeight,UldTareWeight,ModTime,Hold,LoadLocation,Deck,LoadId,DeadloadId,SpecialCargoId,SpecialHandlingCode
2024-02-25|AMS|KL|0855||2024-02-25|D|154463113|162237493,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,176,KG,B,Y,10.0,ULD,AKE95391KL,416.0,57.0,26-2-2024 09:37:02,AFT,41R,L,154463113,162237493,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463113|162237494,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,183,KG,B,F,9.0,ULD,AKE95391KL,416.0,57.0,26-2-2024 09:37:02,AFT,41R,L,154463113,162237494,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463114|162236932,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,34,KG,B,B,2.0,ULD,AKE96822KL,745.0,57.0,26-2-2024 09:37:02,AFT,31R,L,154463114,162236932,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463114|162236933,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,654,KG,B,Y,37.0,ULD,AKE96822KL,745.0,57.0,26-2-2024 09:37:02,AFT,31R,L,154463114,162236933,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463115|162237490,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,36,KG,B,B,2.0,ULD,AKE97014KL,534.0,57.0,26-2-2024 09:37:02,AFT,32R,L,154463115,162237490,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463115|162237491,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,441,KG,B,Y,25.0,ULD,AKE97014KL,534.0,57.0,26-2-2024 09:37:02,AFT,32R,L,154463115,162237491,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463116|162236935,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,122,KG,B,F,6.0,ULD,AKE96855KL,674.0,57.0,26-2-2024 09:37:02,AFT,33L,L,154463116,162236935,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463116|162236936,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,495,KG,B,Y,28.0,ULD,AKE96855KL,674.0,57.0,26-2-2024 09:37:02,AFT,33L,L,154463116,162236936,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463117|162236929,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,636,KG,B,Y,36.0,ULD,AKE96679KL,693.0,57.0,26-2-2024 09:37:02,FWD,12R,L,154463117,162236929,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463118|162236934,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,654,KG,B,Y,37.0,ULD,AKE97187KL,711.0,57.0,26-2-2024 09:37:02,AFT,32L,L,154463118,162236934,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463119|162237492,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,325,KG,B,T,19.0,ULD,AKE97555KL,382.0,57.0,26-2-2024 09:37:02,AFT,33R,L,154463119,162237492,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463120|162236937,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,198,KG,D,,11.0,ULD,AKE97162KL,642.0,57.0,26-2-2024 09:37:02,AFT,41L,L,154463120,162236937,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463120|162236938,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,387,KG,B,F,19.0,ULD,AKE97162KL,642.0,57.0,26-2-2024 09:37:02,AFT,41L,L,154463120,162236938,,
2024-02-25|AMS|KL|0855||2024-02-25|D|154463121|162205072,2024-02-25|KL|0855||AMS,ACTIVE,AMS,ICN,0,KG,B,G,0.0,BLK,,,,26-2-2024 09:37:02,BLK,52,L,154463121,162205072,,
