Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,605,2024-02-13,781,AMS,SFO,CABIN0C,27
KL,605,2024-02-13,781,AMS,SFO,CABIN0B,42
KL,605,2024-02-13,781,AMS,SFO,CABIN0A,45
KL,605,2024-02-13,781,AMS,SFO,CABIN0E,25
KL,605,2024-02-13,781,AMS,SFO,CABIN0D,70
