Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-01-11,772,AMS,ICN,CABIN0B,31
KL,855,2024-01-11,772,AMS,ICN,CABIN0C,110
KL,855,2024-01-11,772,AMS,ICN,CABIN0A,32
KL,855,2024-01-11,772,AMS,ICN,CABIN0D,56
KL,855,2024-01-11,772,AMS,ICN,CABIN0E,71
