Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,605,2024-01-18,781,AMS,SFO,CABIN0D,80
KL,605,2024-01-18,781,AMS,SFO,CABIN0B,40
KL,605,2024-01-18,781,AMS,SFO,CABIN0C,53
KL,605,2024-01-18,781,AMS,SFO,CABIN0A,44
KL,605,2024-01-18,781,AMS,SFO,CABIN0E,71
