Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,2024-01-24,772,AMS,SIN,CABIN0E,19
KL,835,2024-01-24,772,AMS,SIN,CABIN0C,51
KL,835,2024-01-24,772,AMS,SIN,CABIN0A,25
KL,835,2024-01-24,772,AMS,SIN,CABIN0B,15
KL,835,2024-01-24,772,AMS,SIN,CABIN0D,12
