FlightLoadId,FlightLegDepartureKey,DeadloadStatus,DeadloadOrigin,DeadloadDestination,Weight,WeightUnit,DeadloadType,DeadloadSubType,NumberOfItemsInUld,LoadType,SerialNumber,UldGrossWeight,UldTareWeight,ModTime,Hold,LoadLocation,Deck,LoadId,DeadloadId,SpecialCargoId,SpecialHandlingCode
2024-02-01|AMS|KL|0871||2024-02-01|D|153484905|161190739,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,644,KG,B,Y,33.0,ULD,AKE97508KL,701.0,57.0,16-2-2024 17:02:55,AFT,43R,L,153484905,161190739,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484906|161190733,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,665,KG,B,F,32.0,ULD,AKE96573KL,722.0,57.0,16-2-2024 17:02:55,AFT,42L,L,153484906,161190733,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484907|161190734,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,54,KG,D,,3.0,ULD,AKE96517KL,735.0,57.0,16-2-2024 17:02:55,AFT,42R,L,153484907,161190734,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484907|161190735,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,624,KG,B,F,30.0,ULD,AKE96517KL,735.0,57.0,16-2-2024 17:02:55,AFT,42R,L,153484907,161190735,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484908|161190730,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,41,KG,B,F,2.0,ULD,AKE97594KL,722.0,57.0,16-2-2024 17:02:55,AFT,41L,L,153484908,161190730,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484908|161190731,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,624,KG,B,Y,32.0,ULD,AKE97594KL,722.0,57.0,16-2-2024 17:02:55,AFT,41L,L,153484908,161190731,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484909|161190740,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,416,KG,B,T,25.0,ULD,AKE97134KL,473.0,57.0,16-2-2024 17:02:55,AFT,44L,L,153484909,161190740,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484910|161190715,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,781,KG,B,Y,40.0,ULD,AKE98127KL,838.0,57.0,16-2-2024 17:02:55,AFT,32R,L,153484910,161190715,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484911|161190720,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,663,KG,B,Y,34.0,ULD,AKE70213KL,739.0,57.0,16-2-2024 17:02:55,AFT,34L,L,153484911,161190720,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484911|161190721,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,19,KG,B,B,1.0,ULD,AKE70213KL,739.0,57.0,16-2-2024 17:02:55,AFT,34L,L,153484911,161190721,,
2024-02-01|AMS|KL|0871||2024-02-01|D|153484912|161190736,2024-02-01|KL|0871||AMS,ACTIVE,AMS,DEL,353,KG,B,F,17.0,ULD,AKE94598KL,681.0,57.0,16-2-2024 17:02:55,AFT,43L,L,153484912,161190736,,
