Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-03-07,772,AMS,ICN,CABIN0D,56
KL,855,2024-03-07,772,AMS,ICN,CABIN0C,115
KL,855,2024-03-07,772,AMS,ICN,CABIN0E,73
KL,855,2024-03-07,772,AMS,ICN,CABIN0A,33
KL,855,2024-03-07,772,AMS,ICN,CABIN0B,36
