Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,601,2024-03-21,781,AMS,LAX,CABIN0A,45
KL,601,2024-03-21,781,AMS,LAX,CABIN0E,70
KL,601,2024-03-21,781,AMS,LAX,CABIN0C,59
KL,601,2024-03-21,781,AMS,LAX,CABIN0B,43
KL,601,2024-03-21,781,AMS,LAX,CABIN0D,80
