FlightLoadId,FlightLegDepartureKey,DeadloadStatus,DeadloadOrigin,DeadloadDestination,Weight,WeightUnit,DeadloadType,DeadloadSubType,NumberOfItemsInUld,LoadType,SerialNumber,UldGrossWeight,UldTareWeight,ModTime,Hold,LoadLocation,Deck,LoadId,DeadloadId,SpecialCargoId,SpecialHandlingCode
2024-03-15|AMS|KL|0835||2024-03-15|D|155234803|163023558,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,630,KG,B,T,40.0,ULD,AKE96394KL,703.0,57.0,16-3-2024 04:28:23,AFT,41R,L,155234803,163023558,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234803|163055237,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,16,KG,B,B,1.0,ULD,AKE96394KL,703.0,57.0,16-3-2024 04:28:23,AFT,41R,L,155234803,163055237,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234804|163023559,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,430,KG,B,F,24.0,ULD,AKE97521KL,613.0,57.0,16-3-2024 04:28:23,AFT,42R,L,155234804,163023559,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234804|163023560,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,126,KG,D,,7.0,ULD,AKE97521KL,613.0,57.0,16-3-2024 04:28:23,AFT,42R,L,155234804,163023560,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234805|163056141,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,412,KG,B,F,23.0,ULD,AKE95558KL,541.0,57.0,16-3-2024 04:28:23,AFT,42L,L,155234805,163056141,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234805|163056142,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,72,KG,D,,4.0,ULD,AKE95558KL,541.0,57.0,16-3-2024 04:28:23,AFT,42L,L,155234805,163056142,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234806|163023562,2024-03-15|KL|0835||AMS,ACTIVE,AMS,SIN,596,KG,B,Y,36.0,ULD,AKE95955KL,653.0,57.0,16-3-2024 04:28:23,FWD,12R,L,155234806,163023562,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234807|163023563,2024-03-15|KL|0835||AMS,ACTIVE,AMS,DPS,725,KG,B,Y,47.0,ULD,AKE96332KL,782.0,57.0,16-3-2024 04:28:23,AFT,43L,L,155234807,163023563,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234809|163023565,2024-03-15|KL|0835||AMS,ACTIVE,AMS,DPS,185,KG,B,Y,12.0,ULD,AKE97653KL,242.0,57.0,16-3-2024 04:28:23,AFT,44L,L,155234809,163023565,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234811|163023567,2024-03-15|KL|0835||AMS,ACTIVE,AMS,DPS,617,KG,B,Y,40.0,ULD,AKE95972KL,780.0,57.0,16-3-2024 04:28:23,AFT,44R,L,155234811,163023567,,
2024-03-15|AMS|KL|0835||2024-03-15|D|155234811|163055240,2024-03-15|KL|0835||AMS,ACTIVE,AMS,DPS,106,KG,B,B,6.0,ULD,AKE95972KL,780.0,57.0,16-3-2024 04:28:23,AFT,44R,L,155234811,163055240,,
