FlightLegUtcId,Airline,FlightNumber,LegDepartureDateUtc,DepartureAirport,ArrivalAirport,ActualZeroFuelWeight,EstimatedZeroFuelWeight,DryOperatingWeight,MacZFW,ModTime,AircraftType,AircraftRegistration,FlightCancelled,CostIndex,TakeOffFuel,TripFuel
2024-03-19|KL|0605||AMS,KL,605,2024-03-19,AMS,SFO,182271,182263,133161,27.1,20-3-2024 06:28:00,781,PHBKK,False,10,65280,59327
