FlightLegUtcId,Airline,FlightNumber,LegDepartureDateUtc,DepartureAirport,ArrivalAirport,ActualZeroFuelWeight,EstimatedZeroFuelWeight,DryOperatingWeight,MacZFW,ModTime,AircraftType,AircraftRegistration,FlightCancelled,CostIndex,TakeOffFuel,TripFuel
2024-03-17|KL|0601||AMS,KL,601,2024-03-17,AMS,LAX,179877,181555,133266,29.9,18-3-2024 06:29:00,781,PHBKI,False,10,63268,57828
