FlightLoadId,FlightLegDepartureKey,DeadloadStatus,DeadloadOrigin,DeadloadDestination,Weight,WeightUnit,DeadloadType,DeadloadSubType,NumberOfItemsInUld,LoadType,SerialNumber,UldGrossWeight,UldTareWeight,ModTime,Hold,LoadLocation,Deck,LoadId,DeadloadId,SpecialCargoId,SpecialHandlingCode
2024-02-20|AMS|KL|0835||2024-02-20|D|154256869|161986715,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,583,KG,B,T,33.0,ULD,AKE96785KL,640.0,57.0,21-2-2024 04:27:30,FWD,12R,L,154256869,161986715,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256870|162017693,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,744,KG,B,Y,42.0,ULD,AKE94628KL,801.0,57.0,21-2-2024 04:27:30,AFT,36R,L,154256870,162017693,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256871|161986717,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,228,KG,B,F,15.0,ULD,AKE94747KL,605.0,57.0,21-2-2024 04:27:30,AFT,41R,L,154256871,161986717,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256871|161986718,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,144,KG,D,,8.0,ULD,AKE94747KL,605.0,57.0,21-2-2024 04:27:30,AFT,41R,L,154256871,161986718,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256871|162017694,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,176,KG,B,T,10.0,ULD,AKE94747KL,605.0,57.0,21-2-2024 04:27:30,AFT,41R,L,154256871,162017694,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256872|162019348,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,229,KG,B,T,13.0,ULD,AKE96287KL,286.0,57.0,21-2-2024 04:27:30,AFT,41L,L,154256872,162019348,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256873|161986720,2024-02-20|KL|0835||AMS,ACTIVE,AMS,DPS,154,KG,B,Y,9.0,ULD,AKE97367KL,228.0,57.0,21-2-2024 04:27:30,AFT,43L,L,154256873,161986720,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256873|162019349,2024-02-20|KL|0835||AMS,ACTIVE,AMS,DPS,17,KG,B,B,1.0,ULD,AKE97367KL,228.0,57.0,21-2-2024 04:27:30,AFT,43L,L,154256873,162019349,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256875|161986722,2024-02-20|KL|0835||AMS,ACTIVE,AMS,DPS,669,KG,B,Y,39.0,ULD,AKE97608KL,726.0,57.0,21-2-2024 04:27:30,AFT,43R,L,154256875,161986722,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256877|161986724,2024-02-20|KL|0835||AMS,ACTIVE,AMS,DPS,635,KG,B,Y,37.0,ULD,AKE94883KL,692.0,57.0,21-2-2024 04:27:30,AFT,44L,L,154256877,161986724,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256879|162019351,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,213,KG,B,F,14.0,ULD,AKE70218KL,732.0,57.0,21-2-2024 04:27:30,AFT,36L,L,154256879,162019351,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256879|162019352,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,372,KG,B,Y,21.0,ULD,AKE70218KL,732.0,57.0,21-2-2024 04:27:30,AFT,36L,L,154256879,162019352,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256879|162019353,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,90,KG,D,,5.0,ULD,AKE70218KL,732.0,57.0,21-2-2024 04:27:30,AFT,36L,L,154256879,162019353,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256880|161986727,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,18,KG,B,G,1.0,BLK,,,,21-2-2024 04:27:30,BLK,52,L,154256880,161986727,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256881|161986728,2024-02-20|KL|0835||AMS,ACTIVE,AMS,DPS,0,KG,B,G,0.0,BLK,,,,21-2-2024 04:27:30,BLK,52,L,154256881,161986728,,
2024-02-20|AMS|KL|0835||2024-02-20|D|154256883|161986730,2024-02-20|KL|0835||AMS,ACTIVE,AMS,SIN,0,KG,B,B,0.0,BLK,,,,21-2-2024 04:27:30,BLK,52,L,154256883,161986730,,
