Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,661,2024-03-29,772,AMS,IAH,CABIN0D,54
KL,661,2024-03-29,772,AMS,IAH,CABIN0C,79
KL,661,2024-03-29,772,AMS,IAH,CABIN0E,70
KL,661,2024-03-29,772,AMS,IAH,CABIN0A,34
KL,661,2024-03-29,772,AMS,IAH,CABIN0B,34
