Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,661,2024-03-26,772,AMS,IAH,CABIN0B,24
KL,661,2024-03-26,772,AMS,IAH,CABIN0A,25
KL,661,2024-03-26,772,AMS,IAH,CABIN0C,81
KL,661,2024-03-26,772,AMS,IAH,CABIN0D,41
KL,661,2024-03-26,772,AMS,IAH,CABIN0E,62
