FlightLoadId,FlightLegDepartureKey,DeadloadStatus,DeadloadOrigin,DeadloadDestination,Weight,WeightUnit,DeadloadType,DeadloadSubType,NumberOfItemsInUld,LoadType,SerialNumber,UldGrossWeight,UldTareWeight,ModTime,Hold,LoadLocation,Deck,LoadId,DeadloadId,SpecialCargoId,SpecialHandlingCode
2024-03-29|AMS|KL|0605||2024-03-29|D|155786940|163634936,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,18,KG,B,B,1.0,ULD,AKE98130KL,528.0,57.0,30-3-2024 04:27:14,AFT,42L,L,155786940,163634936,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786940|163634937,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,453,KG,B,Y,28.0,ULD,AKE98130KL,528.0,57.0,30-3-2024 04:27:14,AFT,42L,L,155786940,163634937,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786941|163610126,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,624,KG,B,F,38.0,ULD,AKE95252KL,699.0,57.0,30-3-2024 04:27:14,AFT,42R,L,155786941,163610126,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786941|163634938,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,18,KG,D,,1.0,ULD,AKE95252KL,699.0,57.0,30-3-2024 04:27:14,AFT,42R,L,155786941,163634938,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786943|163610128,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,647,KG,B,Y,40.0,ULD,AKE96571KL,704.0,57.0,30-3-2024 04:27:14,AFT,41R,L,155786943,163610128,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786944|163610129,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,696,KG,B,Y,43.0,ULD,AKE96328KL,753.0,57.0,30-3-2024 04:27:14,AFT,34R,L,155786944,163610129,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786945|163610130,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,615,KG,B,Y,38.0,ULD,AKE96295KL,672.0,57.0,30-3-2024 04:27:14,AFT,33R,L,155786945,163610130,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786946|163610131,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,421,KG,B,Y,26.0,ULD,AKE95552KL,626.0,57.0,30-3-2024 04:27:14,AFT,33L,L,155786946,163610131,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786946|163634939,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,148,KG,B,B,8.0,ULD,AKE95552KL,626.0,57.0,30-3-2024 04:27:14,AFT,33L,L,155786946,163634939,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786947|163610132,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,16,KG,B,Y,1.0,ULD,AKE97525KL,513.0,57.0,30-3-2024 04:27:14,AFT,34L,L,155786947,163610132,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786947|163634940,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,378,KG,B,F,23.0,ULD,AKE97525KL,513.0,57.0,30-3-2024 04:27:14,AFT,34L,L,155786947,163634940,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786947|163634941,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,44,KG,B,T,3.0,ULD,AKE97525KL,513.0,57.0,30-3-2024 04:27:14,AFT,34L,L,155786947,163634941,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786947|163634942,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,18,KG,D,,1.0,ULD,AKE97525KL,513.0,57.0,30-3-2024 04:27:14,AFT,34L,L,155786947,163634942,,
2024-03-29|AMS|KL|0605||2024-03-29|D|155786948|163610133,2024-03-29|KL|0605||AMS,ACTIVE,AMS,SFO,0,KG,B,G,0.0,BLK,,,,29-3-2024 04:28:19,BLK,51,L,155786948,163610133,,
