ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PMC76465AF,0,7400739572,1,1.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:29:22,PG02,VG2/3,VG2/3,PMC76465AF,1.0,False,True,False
PMC76465AF,0,7400739572,1,2.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:29:22,PG02,VG2/3,VG2/3,PMC76465AF,1.0,False,True,False
PMC76465AF,0,7400739572,1,3.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:29:22,PG02,VG2/3,VG2/3,PMC76465AF,1.0,False,True,False
PMC76465AF,0,7400739572,1,4.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:29:22,PG02,VG2/3,VG2/3,PMC76465AF,1.0,False,True,False
PMC76465AF,0,7400739572,1,5.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:29:22,PG02,VG2/3,VG2/3,PMC76465AF,1.0,False,True,False
PMC76465AF,0,7400739572,1,6.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:29:22,PG02,VG2/3,VG2/3,PMC76465AF,1.0,False,True,False
PMC32552KL,0,7400739572,1,7.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:30:32,PG01,VG2/3,VG2/3,PMC32552KL,1.0,False,True,False
PMC32552KL,0,7400739572,1,8.0,S23,8,3956.9,"9,89",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 03:30:32,PG01,VG2/3,VG2/3,PMC32552KL,1.0,False,True,False
PMC86676DL,0,7400790241,1,1.0,R21,1,374.0,"2,38",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 06:09:07,PL04,VG2/3,VG2/3,PMC86676DL,1.0,False,True,False
PMC86676DL,0,7400926925,1,3.0,R21,4,2782.0,"2,78",AMS,LAX,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 06:18:58,PL04,VG2/3,VG2/3,PMC86676DL,1.0,False,True,False
PMC86676DL,0,7400926925,1,4.0,R21,4,2782.0,"2,78",AMS,LAX,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 06:18:58,PL04,VG2/3,VG2/3,PMC86676DL,1.0,False,True,False
PMC86676DL,0,7400926925,1,1.0,R21,4,2782.0,"2,78",AMS,LAX,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 06:18:58,PL04,VG2/3,VG2/3,PMC86676DL,1.0,False,True,False
PMC86676DL,0,7400926925,1,2.0,R21,4,2782.0,"2,78",AMS,LAX,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 06:18:58,PL04,VG2/3,VG2/3,PMC86676DL,1.0,False,True,False
AKE96954KL,0,7401146106,1,1.0,M25,1,152.0,"0,96",HAM,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 05:07:31,PG01,VG2/3,VG2/3,AKE96954KL,1.0,False,True,False
AKE96954KL,0,7401161543,1,1.0,R21,1,52.0,"0,66",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 05:04:55,PG01,VG2/3,VG2/3,AKE96954KL,1.0,False,True,False
PAG11151AF,0,7463195403,1,1.0,M25,1,30.0,"0,07",AMS,SFO,KL,605,KL0605,2024-01-27,27-1-2024 10:07:00,27-1-2024 10:00:00,Aircraft,27-1-2024 04:49:04,PG02,VG2/3,VG2/3,PAG11151AF,1.0,False,True,False
