FlightLegUtcId,Airline,FlightNumber,LegDepartureDateUtc,DepartureAirport,ArrivalAirport,ActualZeroFuelWeight,EstimatedZeroFuelWeight,DryOperatingWeight,MacZFW,ModTime,AircraftType,AircraftRegistration,FlightCancelled,CostIndex,TakeOffFuel,TripFuel
2024-01-28|KL|0835||AMS,KL,835,2024-01-28,AMS,SIN,190069,191097,148261,25.4,29-1-2024 06:28:00,772,PHBQB,False,200,88624,82106
