Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,2024-01-28,772,AMS,SIN,CABIN0C,52
KL,835,2024-01-28,772,AMS,SIN,CABIN0B,22
KL,835,2024-01-28,772,AMS,SIN,CABIN0E,28
KL,835,2024-01-28,772,AMS,SIN,CABIN0A,30
KL,835,2024-01-28,772,AMS,SIN,CABIN0D,16
