ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PAG12179AF,0,7401239383,1,1.0,R21,1,45.0,"0,27",AMS,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 09:12:05,PL01,VG2/3,VG2/3,PAG12179AF,1.0,False,True,False
PAG15638KL,0,7401241564,1,1.0,R21,1,463.0,"2,77",FMO,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 09:33:51,PG01,VG2/3,VG2/3,PAG15638KL,1.0,False,True,False
PAG12179AF,0,7401245484,1,1.0,R21,1,169.0,"1,01",AMS,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 09:11:41,PL01,VG2/3,VG2/3,PAG12179AF,1.0,False,True,False
PAG11156AF,0,7401246604,1,1.0,S23,3,1239.0,"4,61",RTM,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 08:42:19,PG02,VG2/3,VG2/3,PAG11156AF,1.0,False,True,False
PAG11156AF,0,7401246604,1,2.0,S23,3,1239.0,"4,61",RTM,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 08:42:19,PG02,VG2/3,VG2/3,PAG11156AF,1.0,False,True,False
PAG11156AF,0,7401246604,1,3.0,S23,3,1239.0,"4,61",RTM,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 08:42:19,PG02,VG2/3,VG2/3,PAG11156AF,1.0,False,True,False
AKE97877KL,0,7459136803,1,1.0,S30,2,33.0,"0,01",UIO,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,16-2-2024 13:36:19,,,VG1,AKE97877KL,2.0,False,False,False
PMC76599AF,2,7460456970,1,,R21,14,551.9,"6,07",BRU,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,,,,,PMC76599AF,,True,False,False
PAG15638KL,0,7461426433,1,1.0,R21,1,358.0,"0,57",VIE,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 08:58:38,PG01,VG2/3,VG2/3,PAG15638KL,1.0,False,True,False
PMC76127AF,1,7461428356,1,,R21,3,8017.9,17,ARN,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,,,,,PMC76127AF,,True,False,False
PMC66625AF,1,7461428356,1,,R21,3,8017.9,17,ARN,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,,,,,PMC66625AF,,True,False,False
PAG12179AF,0,7461961141,1,1.0,R21,1,160.0,"1,12",DUS,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 09:20:15,PL01,VG2/3,VG2/3,PAG12179AF,1.0,False,True,False
PAG15638KL,0,7462300674,1,1.0,R21,1,422.0,"0,46",SWK,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,17-2-2024 09:01:45,PG01,VG2/3,VG2/3,PAG15638KL,1.0,False,True,False
PMC61591AF,1,7462387625,1,,R21,16,1524.0,10,HAJ,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,,,,,PMC61591AF,,True,False,False
AKE97877KL,0,7463016774,1,1.0,S30,1,10.0,"0,01",LIM,DEL,KL,871,KL0871,2024-02-17,17-2-2024 15:08:00,17-2-2024 12:20:00,Aircraft,16-2-2024 15:15:54,,,VG1,AKE97877KL,1.0,False,False,False
