Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-02-14,772,AMS,ICN,CABIN0D,56
KL,855,2024-02-14,772,AMS,ICN,CABIN0C,115
KL,855,2024-02-14,772,AMS,ICN,CABIN0A,20
KL,855,2024-02-14,772,AMS,ICN,CABIN0B,39
KL,855,2024-02-14,772,AMS,ICN,CABIN0E,73
