Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,879,2024-02-09,772,AMS,BLR,CABIN0D,54
KL,879,2024-02-09,772,AMS,BLR,CABIN0C,109
KL,879,2024-02-09,772,AMS,BLR,CABIN0B,35
KL,879,2024-02-09,772,AMS,BLR,CABIN0A,28
KL,879,2024-02-09,772,AMS,BLR,CABIN0E,72
