Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,2024-04-01,77W,AMS,SIN,CABIN0B,13
KL,835,2024-04-01,77W,AMS,SIN,CABIN0D,48
KL,835,2024-04-01,77W,AMS,SIN,CABIN0C,29
KL,835,2024-04-01,77W,AMS,SIN,CABIN0A,25
KL,835,2024-04-01,77W,AMS,SIN,CABIN0G,22
KL,835,2024-04-01,77W,AMS,SIN,CABIN0F,18
KL,835,2024-04-01,77W,AMS,SIN,CABIN0E,19
