ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PMC31960KL,5,7401407136,1,,R21,8,2844.0,"11,9",BCN,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,,,,,PMC31960KL,,True,False,False
PMC31164KL,1,7401407136,1,,R21,8,2844.0,"11,9",BCN,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,,,,,PMC31164KL,,True,False,False
AKE98187KL,0,7401407626,1,,R21,3,268.0,"4,58",MUC,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:59:11,25A04,Unknown,Unknown,AKE98187KL,,False,False,False
AKE96212KL,0,7401407626,1,,R21,3,268.0,"4,58",MUC,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:38:21,PL01,VG2/3,VG2/3,AKE96212KL,,False,True,False
AKE97574KL,0,7401407626,1,,R21,3,268.0,"4,58",MUC,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:37:40,PL01,VG2/3,VG2/3,AKE97574KL,,False,True,False
AKE97452KL,0,7401433250,1,1.0,M25,2,66.9,"1,49",BRU,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:12:17,PL01,VG2/3,VG2/3,AKE97452KL,1.0,False,True,False
AKE96106KL,0,7401433250,1,2.0,M25,2,66.9,"1,49",BRU,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:13:22,PL01,VG2/3,VG2/3,AKE96106KL,1.0,False,True,False
KAR00015DH,0,7447541885,1,,S75,1,28.0,"0,03",SFO,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:20:23,DHEXP,VG1,VG1,KAR00015DH,,False,False,True
AKE97452KL,0,7448000794,1,2.0,R21,2,127.0,"0,73",FRA,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:07:05,PL01,VG2/3,VG2/3,AKE97452KL,1.0,False,True,False
AKE97452KL,0,7448000794,1,3.0,R21,2,127.0,"0,73",FRA,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:07:05,PL01,VG2/3,VG2/3,AKE97452KL,1.0,False,True,False
AKE97452KL,0,7448000794,1,4.0,R21,2,127.0,"0,73",FRA,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,23-3-2024 09:07:05,PL01,VG2/3,VG2/3,AKE97452KL,1.0,False,True,False
PMC32183KL,0,7458352674,1,1.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,2.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,3.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,4.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,5.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,6.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,7.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,8.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
PMC32183KL,0,7458352674,1,9.0,R21,3,950.0,"6,44",AMS,DEL,KL,871,KL0871,2024-03-23,23-3-2024 13:25:00,23-3-2024 12:20:00,Aircraft,22-3-2024 11:07:50,,,,PMC32183KL,1.0,False,False,False
