Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,661,2024-01-01,781,AMS,IAH,CABIN0E,71
KL,661,2024-01-01,781,AMS,IAH,CABIN0C,46
KL,661,2024-01-01,781,AMS,IAH,CABIN0B,28
KL,661,2024-01-01,781,AMS,IAH,CABIN0D,77
KL,661,2024-01-01,781,AMS,IAH,CABIN0A,43
