Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,879,2024-02-10,772,AMS,BLR,CABIN0D,54
KL,879,2024-02-10,772,AMS,BLR,CABIN0C,116
KL,879,2024-02-10,772,AMS,BLR,CABIN0B,40
KL,879,2024-02-10,772,AMS,BLR,CABIN0A,34
KL,879,2024-02-10,772,AMS,BLR,CABIN0E,74
