Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,605,2024-03-03,781,AMS,SFO,CABIN0B,47
KL,605,2024-03-03,781,AMS,SFO,CABIN0A,45
KL,605,2024-03-03,781,AMS,SFO,CABIN0E,72
KL,605,2024-03-03,781,AMS,SFO,CABIN0D,79
KL,605,2024-03-03,781,AMS,SFO,CABIN0C,65
