Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,879,2024-01-12,772,AMS,BLR,CABIN0C,105
KL,879,2024-01-12,772,AMS,BLR,CABIN0B,32
KL,879,2024-01-12,772,AMS,BLR,CABIN0D,54
KL,879,2024-01-12,772,AMS,BLR,CABIN0A,33
KL,879,2024-01-12,772,AMS,BLR,CABIN0E,74
