ULD,TotalNumberOfShipments,AirWaybillNumber,AirWaybillSequenceNumber,AirWaybillStorageSequenceNumber,ProductCode,NumberOfPiecesOnAWB,TotalWeightOnAWB,TotalVolumeOnAWB,OriginStationCode,DestinationStationCode,DepartureFlightPrefix,DepartureFlightNumber,DepartureFlight,DepartureFlightDate,DepartureFlightDT,ScheduledDepartureFlightDT,FlightOrTruck,BuildupEventDateTime,BuildupLocation,BuildupLocationGroup,BuildupLocationBuilding,OutgoingULDKey,NrBuildupPieces,IsNotBuildUp,IsBuildUpInVG3,IsBuildUpInVG1
PMC28671KL,0,5749601090,1,1.0,R21,4,388.0,"0,4",DEL,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,25-1-2024 23:34:30,PL03,VG2/3,VG2/3,PMC28671KL,4.0,False,True,False
PMC90032AF,5,5749823303,1,,R21,18,4707.0,"17,62",MAA,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,,,,,PMC90032AF,,True,False,False
PMC33257KL,0,7400711966,1,,R21,2,1849.0,"5,96",SIN,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 04:33:43,PL03,VG2/3,VG2/3,PMC33257KL,,False,True,False
PMC32578KL,0,7400747250,1,1.0,R21,2,456.0,"2,11",AMS,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 06:37:48,PL01,VG2/3,VG2/3,PMC32578KL,1.0,False,True,False
PMC32578KL,0,7400747250,1,2.0,R21,2,456.0,"2,11",AMS,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 06:37:48,PL01,VG2/3,VG2/3,PMC32578KL,1.0,False,True,False
PMC69084AF,3,7400751590,1,1.0,R21,2,593.0,"2,12",SVG,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 00:48:13,PL05,VG2/3,VG2/3,PMC69084AF,1.0,False,True,False
PMC73830AF,0,7400751590,1,1.0,R21,2,593.0,"2,12",SVG,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 00:48:13,PL05,VG2/3,VG2/3,PMC73830AF,1.0,False,True,False
PMC73830AF,0,7400751590,1,2.0,R21,2,593.0,"2,12",SVG,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 00:48:13,PL05,VG2/3,VG2/3,PMC73830AF,1.0,False,True,False
PMC73830AF,0,7400758936,1,1.0,R21,1,108.0,"0,43",DUS,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 00:57:43,PL05,VG2/3,VG2/3,PMC73830AF,1.0,False,True,False
PMC73830AF,0,7401123091,1,1.0,R21,4,903.0,"1,02",OSL,IAH,KL,661,KL0661,2024-01-26,26-1-2024 10:12:00,26-1-2024 10:05:00,Aircraft,26-1-2024 00:56:00,PL05,VG2/3,VG2/3,PMC73830AF,2.0,False,True,False
