Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-01-01,772,AMS,ICN,CABIN0E,73
KL,855,2024-01-01,772,AMS,ICN,CABIN0A,33
KL,855,2024-01-01,772,AMS,ICN,CABIN0D,51
KL,855,2024-01-01,772,AMS,ICN,CABIN0B,34
KL,855,2024-01-01,772,AMS,ICN,CABIN0C,101
