Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,2024-02-14,772,AMS,SIN,CABIN0A,24
KL,835,2024-02-14,772,AMS,SIN,CABIN0B,16
KL,835,2024-02-14,772,AMS,SIN,CABIN0E,33
KL,835,2024-02-14,772,AMS,SIN,CABIN0D,22
KL,835,2024-02-14,772,AMS,SIN,CABIN0C,68
