Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-04-01,77W,AMS,ICN,CABIN0B,36
KL,855,2024-04-01,77W,AMS,ICN,CABIN0C,55
KL,855,2024-04-01,77W,AMS,ICN,CABIN0F,54
KL,855,2024-04-01,77W,AMS,ICN,CABIN0G,55
KL,855,2024-04-01,77W,AMS,ICN,CABIN0E,63
KL,855,2024-04-01,77W,AMS,ICN,CABIN0D,59
KL,855,2024-04-01,77W,AMS,ICN,CABIN0A,34
