Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,855,2024-02-11,772,AMS,ICN,CABIN0B,34
KL,855,2024-02-11,772,AMS,ICN,CABIN0E,74
KL,855,2024-02-11,772,AMS,ICN,CABIN0D,56
KL,855,2024-02-11,772,AMS,ICN,CABIN0A,33
KL,855,2024-02-11,772,AMS,ICN,CABIN0C,114
