Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,2024-03-23,77W,AMS,SIN,CABIN0F,22
KL,835,2024-03-23,77W,AMS,SIN,CABIN0C,32
KL,835,2024-03-23,77W,AMS,SIN,CABIN0B,14
KL,835,2024-03-23,77W,AMS,SIN,CABIN0A,30
KL,835,2024-03-23,77W,AMS,SIN,CABIN0E,35
KL,835,2024-03-23,77W,AMS,SIN,CABIN0D,48
KL,835,2024-03-23,77W,AMS,SIN,CABIN0G,17
