Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,871,2024-01-04,781,AMS,DEL,CABIN0A,34
KL,871,2024-01-04,781,AMS,DEL,CABIN0E,73
KL,871,2024-01-04,781,AMS,DEL,CABIN0D,80
KL,871,2024-01-04,781,AMS,DEL,CABIN0C,63
KL,871,2024-01-04,781,AMS,DEL,CABIN0B,31
