Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,661,2024-02-25,781,AMS,IAH,CABIN0D,69
KL,661,2024-02-25,781,AMS,IAH,CABIN0C,45
KL,661,2024-02-25,781,AMS,IAH,CABIN0E,53
KL,661,2024-02-25,781,AMS,IAH,CABIN0A,43
KL,661,2024-02-25,781,AMS,IAH,CABIN0B,42
